cement_opc,scm_flyash,scm_ggbs,silica_sand,locally_avail_sand,w_b,hrwr_b,perc_of_fibre,aspect_ratio,tensile_strength,density,youngs_modulus,elongation,compressive_stregth
293.6,176.16,0.0,763.8,687.1,185.5,6.4592,0,0,-1.0,2106.16,-1.0,0,55.946999999999996
316.8,221.76,0.0,752.9,677.2,185.5,6.9696,0,0,4.03,2154.16,-1.0,0,43.5455
306.5,214.54999999999998,0.0,751.2,675.7,185.5,6.742999999999999,0,0,-1.0,2133.45,-1.0,0,51.407999999999994
296.2,207.33999999999997,0.0,749.5,674.2,185.5,6.516399999999999,0,0,-1.0,2112.74,-1.0,0,51.9095
285.9,200.12999999999997,0.0,747.8,672.7,185.5,6.289799999999999,0,0,-1.0,2092.0299999999997,-1.0,0,52.4195
275.6,192.92000000000002,0.0,746.2,671.2,185.5,6.0632,0,0,-1.0,2071.42,-1.0,0,52.887
265.3,185.71,0.0,744.5,669.7,185.5,5.8366,0,0,-1.0,2050.71,-1.0,0,52.674499999999995
288.5,230.8,0.0,733.5,659.8,185.5,6.3469999999999995,0,0,3.98,2098.1,-1.0,0,43.01
278.2,222.56,0.0,731.9,658.3,185.5,6.120399999999999,0,0,-1.0,2076.46,-1.0,0,50.116
267.9,214.32,0.0,730.2,656.8,185.5,5.893799999999999,0,0,-1.0,2054.7200000000003,-1.0,0,50.303
257.6,206.08000000000004,0.0,728.5,655.3,185.5,5.6672,0,0,-1.0,2032.98,-1.0,0,51.187
247.3,197.84000000000003,0.0,726.8,653.8,185.5,5.4406,0,0,-1.0,2011.24,-1.0,0,51.7055
237.0,189.60000000000002,0.0,725.2,652.3,185.5,5.2139999999999995,0,0,-1.0,1989.6000000000001,-1.0,0,51.306
231.8,231.8,0.0,694.9,625.0,185.5,5.0996,0,0,3.8,1969.0,-1.0,0,39.771499999999996
221.5,221.5,0.0,693.2,623.5,185.5,4.872999999999999,0,0,-1.0,1945.2,-1.0,0,46.104
211.2,211.2,0.0,691.5,622.0,185.5,4.6464,0,0,-1.0,1921.4,-1.0,0,46.716
200.9,200.9,0.0,689.8,620.5,185.5,4.4197999999999995,0,0,-1.0,1897.6,-1.0,0,47.192
190.6,190.6,0.0,688.2,619.0,185.5,4.1932,0,0,-1.0,1873.9,-1.0,0,47.7445
180.3,180.3,0.0,686.5,617.5,185.5,3.9666,0,0,-1.0,1850.1,-1.0,0,47.4725
273.175,47.5,142.5,939.0,754.0,190.0,1.1875,0,0,-1.0,2346.175,-1.0,0,42.6
249.375,71.25,142.5,934.1,750.2,190.0,1.1875,0,0,-1.0,2337.425,-1.0,0,40.6
225.625,47.5,190.0,937.1,752.5,190.0,1.1875,0,0,-1.0,2342.725,-1.0,0,39.2
154.375,71.25,237.5,930.0,746.8,190.0,1.425,0,0,-1.0,2329.925,-1.0,0,32.3
142.5,71.25,237.5,929.1,746.1,190.0,1.425,0,0,-1.0,2316.45,-1.0,0,31.2
130.625,95.0,237.5,925.1,742.9,190.0,1.1875,0,0,-1.0,2321.125,-1.0,0,30.0
118.75,71.25,237.5,924.2,742.2,190.0,1.425,0,0,-1.0,2283.9,-1.0,0,28.1
106.875,95.0,237.5,923.7,741.7,190.0,1.425,0,0,-1.0,2294.775,-1.0,0,28.4
324.0,0.0,116.0,631.0,836.0,250.0,0.0,0,0,3.0,2157.0,-1.0,0,27.625
300.7,0.0,116.0,631.0,836.0,250.0,0.0,0,0,-1.0,2133.7,-1.0,0,35.614999999999995
277.5,0.0,116.0,631.0,836.0,250.0,0.0,0,0,-1.0,2110.5,-1.0,0,38.08
324.0,0.0,116.0,631.0,825.0,260.9,0.0,0,0,2.84,2156.9,-1.0,0,31.705
300.7,0.0,116.0,631.0,825.0,260.9,0.0,0,0,-1.0,2133.6,-1.0,0,32.214999999999996
277.5,0.0,116.0,631.0,825.0,260.9,0.0,0,0,-1.0,2110.4,-1.0,0,35.02
324.0,0.0,116.0,631.0,813.0,271.7,0.0,0,0,2.89,2155.7,-1.0,0,24.395
300.7,0.0,116.0,631.0,813.0,271.7,0.0,0,0,-1.0,2132.4,-1.0,0,31.535
277.5,0.0,116.0,631.0,813.0,271.7,0.0,0,0,-1.0,2109.2,-1.0,0,37.739999999999995
324.0,0.0,116.0,631.0,791.0,293.5,0.0,0,0,2.49,2155.5,-1.0,0,25.925
300.7,0.0,116.0,631.0,791.0,293.5,0.0,0,0,-1.0,2132.2,-1.0,0,27.879999999999995
277.5,0.0,116.0,631.0,791.0,293.5,0.0,0,0,-1.0,2109.0,-1.0,0,29.75
441.75,23.25,0.0,937.5,737.0,200.0,3.72,0,0,3.24,2339.5,-1.0,0,34.0
418.5,46.5,0.0,937.5,737.0,200.0,3.72,0,0,3.38,2339.5,-1.0,0,34.85
395.25,69.75,0.0,937.5,737.0,200.0,3.72,0,0,3.5,2339.5,-1.0,0,35.699999999999996
372.0,93.0,0.0,937.5,737.0,200.0,3.72,0,0,3.6,2339.5,-1.0,0,35.955
348.75,116.25,0.0,937.5,737.0,200.0,3.72,0,0,3.63,2339.5,-1.0,0,36.21
325.5,139.5,0.0,937.5,737.0,200.0,3.72,0,0,3.6,2339.5,-1.0,0,33.15
302.25,162.75,0.0,937.5,737.0,200.0,3.72,0,0,3.51,2339.5,-1.0,0,32.3
441.75,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.53,2316.25,-1.0,0,35.02
418.5,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.75,2293.0,-1.0,0,38.25
395.25,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.74,2269.75,-1.0,0,36.125
372.0,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.52,2246.5,-1.0,0,35.105
348.75,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.5,2223.25,-1.0,0,33.83
348.75,93.0,0.0,937.5,737.0,200.0,3.72,0,0,3.51,2316.25,-1.0,0,31.875
348.75,69.75,0.0,937.5,737.0,200.0,3.72,0,0,3.97,2293.0,-1.0,0,39.1
348.75,46.5,0.0,937.5,737.0,200.0,3.72,0,0,3.7,2269.75,-1.0,0,38.25
348.75,23.25,0.0,937.5,737.0,200.0,3.72,0,0,3.63,2246.5,-1.0,0,37.910000000000004
348.75,0.0,0.0,937.5,737.0,200.0,3.72,0,0,3.58,2223.25,-1.0,0,36.125
257.0,256.0,0.0,800.0,754.0,216.8,4.1,0,0,-1.0,2283.8,-1.0,0,15.572
257.0,128.0,128.0,800.0,754.0,216.8,4.1,0,0,-1.0,2283.8,-1.0,0,29.545999999999996
257.0,102.0,102.0,800.0,754.0,216.8,4.1,0,0,-1.0,2231.8,-1.0,0,35.309
129.0,384.0,0.0,800.0,754.0,216.8,4.1,0,0,-1.0,2283.8,-1.0,0,9.231
128.0,192.0,192.0,800.0,754.0,216.8,4.1,0,0,-1.0,2282.8,-1.0,0,23.341
128.0,154.0,154.0,800.0,754.0,216.8,4.1,0,0,-1.0,2206.8,-1.0,0,26.290499999999998
260.0,260.0,0.0,785.0,849.4,206.7,5.72,0,0,-1.0,2361.1,-1.0,0,15.334
260.0,130.0,130.0,785.0,849.4,206.7,5.43,0,0,-1.0,2361.1,-1.0,0,28.483499999999996
260.0,104.0,104.0,785.0,849.4,206.7,6.76,0,0,-1.0,2309.1,-1.0,0,34.2635
130.0,390.0,0.0,785.0,849.4,206.7,5.94,0,0,-1.0,2361.1,-1.0,0,6.0945
130.0,195.0,195.0,785.0,849.4,206.7,4.68,0,0,-1.0,2361.1,-1.0,0,16.711
130.0,156.0,156.0,785.0,849.4,206.7,6.8,0,0,-1.0,2283.1,-1.0,0,30.209
260.0,260.0,0.0,785.0,832.0,214.9,4.78,0,0,-1.0,2351.9,-1.0,0,17.849999999999998
260.0,130.0,130.0,785.0,832.0,214.9,5.67,0,0,-1.0,2351.9,-1.0,0,32.623000000000005
260.0,104.0,104.0,785.0,832.0,214.9,6.86,0,0,-1.0,2299.9,-1.0,0,42.023999999999994
130.0,390.0,0.0,785.0,832.0,214.9,7.4,0,0,-1.0,2351.9,-1.0,0,11.594
130.0,195.0,195.0,785.0,832.0,214.9,7.28,0,0,-1.0,2351.9,-1.0,0,26.214
130.0,156.0,156.0,785.0,832.0,214.9,7.57,0,0,-1.0,2273.9,-1.0,0,36.3375
113.7,341.25,0.0,785.0,832.0,214.9,4.01,0,0,-1.0,2286.85,-1.0,0,11.8065
113.7,170.63,170.6,785.0,832.0,214.9,1.37,0,0,-1.0,2286.83,-1.0,0,15.5975
113.7,136.5,136.5,785.0,832.0,214.9,3.19,0,0,-1.0,2218.6,-1.0,0,22.2955
101.0,303.0,0.0,785.0,832.0,214.9,3.2,0,0,-1.0,2235.9,-1.0,0,8.185500000000001
101.0,151.5,151.5,785.0,832.0,214.9,1.21,0,0,-1.0,2235.9,-1.0,0,10.2595
101.0,121.2,121.2,785.0,832.0,214.9,3.63,0,0,-1.0,2175.3,-1.0,0,16.031
301.15,0.0,0.0,634.0,1268.0,155.33,0.0,0,0,3.42,2358.48,-1.0,0,27.455
285.3,0.0,0.0,634.0,1268.0,152.16,0.0,0,0,3.5,2339.46,-1.0,0,28.474999999999998
269.45,0.0,0.0,634.0,1268.0,148.99,0.0,0,0,3.3,2320.4399999999996,-1.0,0,26.349999999999998
301.15,15.85,0.0,634.0,1268.0,158.5,0.0,0,0,3.31,2377.5,-1.0,0,25.33
285.3,31.7,0.0,634.0,1268.0,155.33,0.0,0,0,3.49,2374.33,-1.0,0,25.84
269.45,47.55,0.0,634.0,1268.0,152.16,0.0,0,0,3.23,2371.16,-1.0,0,25.5
301.15,7.93,0.0,634.0,1268.0,158.5,0.0,0,0,3.43,2369.58,-1.0,0,27.2
285.3,15.85,0.0,634.0,1268.0,152.16,0.0,0,0,3.6,2355.31,-1.0,0,27.625
269.45,23.78,0.0,634.0,1268.0,148.99,0.0,0,0,3.75,2344.2200000000003,-1.0,0,28.9
360.0,40.0,0.0,941.0,868.0,180.0,0.0,0,0,2.4,2389.0,25.0,0,23.8
320.0,80.0,0.0,937.0,865.0,180.0,0.0,0,0,2.25,2382.0,24.0,0,22.099999999999998
280.0,120.0,0.0,933.0,852.0,180.0,0.0,0,0,2.0,2365.0,23.4,0,17.849999999999998
380.0,0.0,0.0,941.0,869.0,180.0,0.0,0,0,2.6,2370.0,28.8,0,25.5
360.0,0.0,0.0,937.0,865.0,180.0,0.0,0,0,3.17,2342.0,30.0,0,34.0
340.0,40.0,0.0,935.0,863.0,180.0,0.0,0,0,2.47,2358.0,28.3,0,23.8
280.0,80.0,0.0,932.0,861.0,180.0,0.0,0,0,2.36,2333.0,27.0,0,26.435000000000002
260.0,120.0,0.0,930.0,858.0,180.0,0.0,0,0,2.3,2348.0,26.4,0,22.099999999999998
340.0,60.0,0.0,1346.0,1799.0,156.0,2.4,0,0,-1.0,3701.0,39.0,0,39.36
300.0,100.0,0.0,1300.0,1779.0,156.0,2.4,0,0,-1.0,3635.0,37.0,0,36.45
260.0,140.0,0.0,1255.0,1763.0,156.0,2.0,0,0,-1.0,3574.0,36.0,0,31.6
240.0,0.0,160.0,1386.0,1816.0,156.0,1.6,0,0,-1.0,3758.0,38.0,0,39.15
200.0,0.0,200.0,1379.0,1812.0,156.0,2.0,0,0,-1.0,3747.0,38.0,0,36.0
160.0,0.0,240.0,1372.0,1809.0,156.0,2.0,0,0,-1.0,3737.0,38.0,0,31.590000000000003
513.0,0.0,0.0,828.36,817.56,183.6,5.4,0,0,-1.0,2342.52,-1.0,0,48.7305
486.0,0.0,0.0,828.36,817.56,183.6,4.86,0,0,4.78,2315.52,-1.0,0,55.913
459.0,0.0,0.0,828.36,817.56,183.6,4.32,0,0,-1.0,2288.52,-1.0,0,44.574
324.0,81.0,0.0,750.0,1027.0,162.0,0.0,0,0,3.5,2344.0,26.3,0,44.6
291.0,97.0,0.0,762.0,1044.0,155.0,0.0,0,0,3.2,2349.0,25.5,0,41.2
368.0,0.0,0.0,772.0,1057.0,155.0,0.0,0,0,4.3,2352.0,30.2,0,63.9
194.0,97.0,97.0,760.0,1041.0,155.0,0.0,0,0,3.8,2344.0,26.8,0,42.9
155.0,116.0,116.0,757.0,1037.0,155.0,0.0,0,0,3.3,2336.0,22.9,0,36.3
194.0,0.0,194.0,769.0,1054.0,155.0,0.0,0,0,4.1,2366.0,24.2,0,48.9
116.0,0.0,252.0,765.0,1048.0,155.0,0.0,0,0,3.7,2336.0,21.7,0,40.4
342.0,114.0,0.0,667.0,1078.0,155.0,0.0,0,0,4.0,2356.0,27.1,0,50.4
433.0,0.0,0.0,677.0,1094.0,155.0,0.0,0,0,4.4,2359.0,33.4,0,72.8
228.0,114.0,114.0,664.0,1073.0,155.0,0.0,0,0,4.1,2348.0,31.0,0,53.5
182.0,137.0,137.0,661.0,1069.0,155.0,0.0,0,0,4.0,2341.0,24.1,0,45.8
228.0,0.0,228.0,674.0,1090.0,155.0,0.0,0,0,4.7,2375.0,25.8,0,53.4
137.0,0.0,296.0,670.0,1083.0,155.0,0.0,0,0,4.2,2341.0,21.7,0,55.7
388.0,138.0,0.0,628.0,1016.0,155.0,0.0,0,0,5.3,2325.0,30.2,0,73.2
526.0,0.0,0.0,644.0,1041.0,155.0,0.0,0,0,5.1,2366.0,35.9,0,83.6
277.0,111.0,138.0,628.0,1016.0,155.0,0.0,0,0,4.8,2325.0,34.6,0,73.7
221.0,138.0,166.0,624.0,1009.0,155.0,0.0,0,0,5.3,2313.0,24.6,0,57.4
277.0,0.0,249.0,638.0,1031.0,155.0,0.0,0,0,4.9,2350.0,30.8,0,76.5
137.0,0.0,296.0,670.0,1083.0,155.0,0.0,0,0,4.9,2341.0,30.7,0,72.5
285.0,76.0,0.0,679.32,1130.94,171.0,0.0,0,0,2.84,2342.26,-1.0,0,42.5
247.0,114.0,0.0,679.32,1130.94,171.0,0.0,0,0,2.78,2342.26,-1.0,0,40.8
19.0,152.0,0.0,679.32,1130.94,171.0,0.0,0,0,2.75,2152.26,-1.0,0,37.4
275.5,76.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.15,2332.76,-1.0,0,49.3
237.5,114.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.24,2332.76,-1.0,0,52.699999999999996
199.5,152.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.2,2332.76,-1.0,0,48.449999999999996
266.0,76.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.15,2323.26,-1.0,0,45.05
228.0,114.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.1,2323.26,-1.0,0,43.35
190.0,152.0,0.0,679.32,1130.94,171.0,0.0,0,0,3.02,2323.26,-1.0,0,42.925
322.0,36.0,0.0,611.0,1228.0,200.48000000000002,0.0,0,0,-1.0,2397.48,-1.0,0,35.275
320.0,36.0,0.0,607.0,1218.0,209.44000000000003,0.0,0,0,-1.0,2390.44,-1.0,0,39.27
284.0,71.0,0.0,607.0,1219.0,198.8,0.0,0,0,-1.0,2379.8,-1.0,0,31.875
280.0,70.0,0.0,598.0,1200.0,215.60000000000002,0.0,0,0,-1.0,2363.6,-1.0,0,36.55
247.0,106.0,0.0,604.0,1212.0,197.68,0.0,0,0,-1.0,2366.68,-1.0,0,28.474999999999998
243.0,104.0,0.0,594.0,1192.0,213.92000000000002,0.0,0,0,-1.0,2346.92,-1.0,0,31.025
372.0,0.0,0.0,993.0,818.0,160.0,1.4136,0,0,4.2,2343.0,-1.0,0,38.0
350.0,150.0,0.0,830.0,876.0,190.0,9.1,0,0,2.0,2396.0,16.0,0,25.925
300.0,200.0,0.0,845.0,860.0,200.0,9.0,0,0,1.7,2405.0,13.0,0,22.099999999999998
250.0,250.0,0.0,856.0,856.0,210.0,8.6,0,0,1.3,2422.0,8.5,0,18.7
409.5,0.0,0.0,869.0,869.0,159.6,2.016,0,0,-1.0,2307.1,-1.0,0,61.709999999999994
399.0,0.0,0.0,868.0,868.0,159.6,2.1420000000000003,0,0,-1.0,2294.6,-1.0,0,66.3
388.5,0.0,0.0,865.0,865.0,159.6,2.2680000000000002,0,0,-1.0,2278.1,-1.0,0,66.47
378.0,0.0,0.0,869.0,869.0,159.6,2.3520000000000003,0,0,-1.0,2275.6,-1.0,0,68.0
357.0,63.0,0.0,865.0,865.0,159.6,1.6380000000000001,0,0,-1.0,2309.6,-1.0,0,52.36
294.0,126.0,0.0,855.0,855.0,159.6,1.26,0,0,-1.0,2289.6,-1.0,0,44.199999999999996
346.5,63.0,0.0,864.0,864.0,159.6,1.6800000000000002,0,0,-1.0,2297.1,-1.0,0,53.125
336.0,63.0,0.0,861.0,861.0,159.6,1.764,0,0,-1.0,2280.6,-1.0,0,60.775
325.5,63.0,0.0,860.0,860.0,159.6,1.8900000000000001,0,0,-1.0,2268.1,-1.0,0,60.35
283.5,126.0,0.0,853.0,853.0,159.6,1.344,0,0,-1.0,2275.1,-1.0,0,49.3
273.0,126.0,0.0,851.0,851.0,159.6,1.3860000000000001,0,0,-1.0,2260.6,-1.0,0,50.745000000000005
262.5,126.0,0.0,849.0,849.0,159.6,1.4280000000000002,0,0,-1.0,2246.1,-1.0,0,47.175
244.0,131.0,0.0,701.0,1317.0,142.5,1.5,0,0,6.2,2535.5,-1.0,0,41.225
244.0,75.0,56.0,705.0,1325.0,142.5,1.5,0,0,6.3,2547.5,-1.0,0,43.86
206.0,169.0,0.0,697.0,1308.0,142.5,1.5,0,0,6.5,2522.5,-1.0,0,51.935
206.0,113.0,56.0,700.0,1317.0,142.5,1.5,0,0,6.9,2534.5,-1.0,0,53.04
340.0,0.0,135.0,825.0,800.0,188.0,6.1275,0,0,-1.0,2288.0,-1.0,0,36.55
375.0,0.0,100.0,862.0,800.0,189.0,8.265,0,0,-1.0,2326.0,-1.0,0,46.66
430.0,0.0,0.0,971.0,795.0,195.0,4.68,0,0,-1.0,2391.0,-1.0,0,59.5
430.0,0.0,0.0,1047.0,651.0,205.0,7.065,0,0,-1.0,2333.0,-1.0,0,63.75
323.1,0.0,0.0,796.0,1110.39,158.0,0.0,0,0,3.1,2387.49,26.5,0,23.375
305.15,0.0,0.0,796.0,1110.39,158.0,0.0,0,0,3.4,2369.54,28.9,0,27.625
287.2,0.0,0.0,796.0,1110.39,158.0,0.0,0,0,3.2,2351.59,27.0,0,25.33
675.0,75.0,0.0,688.0,570.0,225.0,8.25,0,0,4.0,2233.0,-1.0,0,45.475
600.0,150.0,0.0,688.0,570.0,225.0,8.25,0,0,3.9,2233.0,-1.0,0,45.05
712.5,0.0,0.0,688.0,570.0,225.0,11.25,0,0,4.3,2195.5,-1.0,0,48.449999999999996
675.0,0.0,0.0,688.0,570.0,225.0,11.25,0,0,4.5,2158.0,-1.0,0,50.15
600.0,112.5,0.0,688.0,570.0,225.0,9.75,0,0,4.4,2195.5,-1.0,0,49.64
525.0,187.5,0.0,688.0,570.0,225.0,9.75,0,0,4.3,2195.5,-1.0,0,48.195
406.0,0.0,22.0,987.1,784.4,189.0,1.57,0,0,3.74,2388.5,34.78,0,40.2
406.0,0.0,22.0,987.1,655.7,189.0,1.57,0,0,3.03,2259.8,30.13,0,32.5
360.0,0.0,45.0,982.4,780.2,189.0,1.8,0,0,4.01,2356.6000000000004,37.4,0,42.3
360.0,0.0,45.0,982.4,652.7,189.0,1.8,0,0,3.27,2229.1000000000004,32.28,0,34.8
315.0,0.0,90.0,981.2,779.2,189.0,1.8,0,0,4.19,2354.4,38.27,0,44.4
315.0,0.0,90.0,981.2,651.7,189.0,1.8,0,0,3.75,2226.9,33.2,0,36.0
270.0,0.0,135.0,979.4,778.0,189.0,1.8,0,0,3.63,2351.4,25.36,0,40.0
270.0,0.0,135.0,979.4,650.7,189.0,1.8,0,0,2.98,2224.1000000000004,30.84,0,33.4
225.0,0.0,180.0,977.9,776.8,189.0,2.02,0,0,3.24,2348.7,32.16,0,35.0
225.0,0.0,180.0,977.9,649.7,189.0,2.02,0,0,2.7,2221.6000000000004,28.75,0,30.0
180.0,0.0,225.0,976.3,775.6,189.0,2.02,0,0,2.74,2345.9,29.71,0,30.8
180.0,0.0,225.0,976.3,648.6,189.0,2.02,0,0,2.25,2218.9,26.63,0,27.0
135.0,0.0,270.0,973.3,773.2,189.0,2.02,0,0,2.4,2340.5,28.73,0,26.4
135.0,0.0,270.0,973.3,646.6,189.0,2.02,0,0,2.0,2213.9,25.8,0,23.5
524.7,0.0,58.3,523.0,1235.0,186.56,4.4,0,0,-1.0,2527.56,-1.0,0,60.35
466.4,0.0,116.6,523.0,1235.0,186.56,4.5,0,0,-1.0,2527.56,-1.0,0,62.9
408.1,0.0,174.9,523.0,1235.0,186.56,4.35,0,0,-1.0,2527.56,-1.0,0,59.074999999999996
524.7,58.3,0.0,523.0,1235.0,186.56,4.1,0,0,-1.0,2527.56,-1.0,0,59.074999999999996
466.4,58.3,58.3,523.0,1235.0,186.55999999999997,4.25,0,0,-1.0,2527.56,-1.0,0,65.02499999999999
408.1,58.3,116.6,523.0,1235.0,186.56,4.3,0,0,-1.0,2527.56,-1.0,0,56.949999999999996
466.4,116.6,0.0,523.0,1235.0,186.56,4.0,0,0,-1.0,2527.56,-1.0,0,61.199999999999996
466.4,116.6,58.3,523.0,1235.0,205.21599999999998,4.05,0,0,-1.0,2604.516,-1.0,0,57.8
530.7,174.9,0.0,523.0,1235.0,225.792,4.1,0,0,-1.0,2689.392,-1.0,0,58.82
583.0,0.0,0.0,523.0,1235.0,191.232,4.3,0,0,-1.0,2532.232,-1.0,0,64.6
524.7,0.0,58.3,523.0,1235.0,191.232,4.45,0,0,-1.0,2532.232,-1.0,0,62.475
466.4,0.0,116.6,523.0,1235.0,191.232,4.65,0,0,-1.0,2532.232,-1.0,0,63.75
408.1,0.0,174.9,523.0,1235.0,191.232,4.5,0,0,-1.0,2532.232,-1.0,0,62.475
524.7,58.3,0.0,523.0,1235.0,191.232,4.25,0,0,-1.0,2532.232,-1.0,0,62.05
466.4,58.3,58.3,523.0,1235.0,191.23199999999997,4.28,0,0,-1.0,2532.232,-1.0,0,66.3
408.1,58.3,116.6,523.0,1235.0,191.232,4.47,0,0,-1.0,2532.232,-1.0,0,57.12
466.4,116.6,0.0,523.0,1235.0,191.232,4.19,0,0,-1.0,2532.232,-1.0,0,61.625
466.4,116.6,58.3,523.0,1235.0,209.888,4.13,0,0,-1.0,2609.188,-1.0,0,57.715
530.7,174.9,0.0,523.0,1235.0,230.46400000000003,4.3,0,0,-1.0,2694.064,-1.0,0,60.35
583.0,0.0,0.0,523.0,1235.0,195.90400000000002,4.4,0,0,-1.0,2536.904,-1.0,0,65.45
524.7,0.0,58.3,523.0,1235.0,195.90400000000002,4.55,0,0,-1.0,2536.904,-1.0,0,62.9
466.4,0.0,116.6,523.0,1235.0,195.904,4.7,0,0,-1.0,2536.904,-1.0,0,65.45
408.1,0.0,174.9,523.0,1235.0,195.90400000000002,4.65,0,0,-1.0,2536.904,-1.0,0,62.9
524.7,58.3,0.0,523.0,1235.0,195.90400000000002,4.5,0,0,-1.0,2536.904,-1.0,0,62.475
466.4,58.3,58.3,523.0,1235.0,195.904,4.35,0,0,-1.0,2536.904,-1.0,0,67.83
408.1,58.3,116.6,523.0,1235.0,195.90400000000002,4.6,0,0,-1.0,2536.904,-1.0,0,57.8
466.4,116.6,0.0,523.0,1235.0,195.90400000000002,4.2,0,0,-1.0,2536.904,-1.0,0,64.6
466.4,116.6,58.3,523.0,1235.0,214.56,4.27,0,0,-1.0,2613.86,-1.0,0,58.65
530.7,174.9,0.0,523.0,1235.0,235.13600000000002,4.4,0,0,-1.0,2698.736,-1.0,0,61.455
583.0,0.0,0.0,523.0,1235.0,200.544,5.3,0,0,-1.0,2541.544,-1.0,0,66.3
524.7,0.0,58.3,523.0,1235.0,200.544,5.44,0,0,-1.0,2541.544,-1.0,0,64.005
466.4,0.0,116.6,523.0,1235.0,200.54399999999998,5.6,0,0,-1.0,2541.544,-1.0,0,67.14999999999999
408.1,0.0,174.9,523.0,1235.0,200.544,5.58,0,0,-1.0,2541.544,-1.0,0,64.6
524.7,58.3,0.0,523.0,1235.0,200.544,5.2,0,0,-1.0,2541.544,-1.0,0,63.75
466.4,58.3,58.3,523.0,1235.0,200.54399999999998,4.97,0,0,-1.0,2541.544,-1.0,0,70.55
408.1,58.3,116.6,523.0,1235.0,200.544,5.05,0,0,-1.0,2541.544,-1.0,0,58.48
466.4,116.6,0.0,523.0,1235.0,200.544,5.15,0,0,-1.0,2541.544,-1.0,0,65.875
466.4,116.6,58.3,523.0,1235.0,219.20000000000002,5.26,0,0,-1.0,2618.5,-1.0,0,58.99
530.7,174.9,0.0,523.0,1235.0,239.77600000000004,4.7,0,0,-1.0,2703.3759999999997,-1.0,0,62.475
583.0,0.0,0.0,523.0,1235.0,205.21599999999998,5.62,0,0,-1.0,2546.216,-1.0,0,67.14999999999999
524.7,0.0,58.3,523.0,1235.0,205.21599999999998,5.74,0,0,-1.0,2546.216,-1.0,0,64.6
466.4,0.0,116.6,523.0,1235.0,205.21599999999998,5.7,0,0,-1.0,2546.216,-1.0,0,67.745
408.1,0.0,174.9,523.0,1235.0,205.21600000000004,5.67,0,0,-1.0,2546.216,-1.0,0,64.42999999999999
524.7,58.3,0.0,523.0,1235.0,205.21599999999998,5.43,0,0,-1.0,2546.216,-1.0,0,65.45
466.4,58.3,58.3,523.0,1235.0,205.21599999999995,5.14,0,0,-1.0,2546.216,-1.0,0,71.825
408.1,58.3,116.6,523.0,1235.0,205.21600000000004,5.26,0,0,-1.0,2546.216,-1.0,0,58.65
466.4,116.6,0.0,523.0,1235.0,205.21599999999998,5.4,0,0,-1.0,2546.216,-1.0,0,66.3
466.4,116.6,58.3,523.0,1235.0,223.87199999999999,5.6,0,0,-1.0,2623.172,-1.0,0,60.605
530.7,174.9,0.0,523.0,1235.0,244.448,5.36,0,0,-1.0,2708.048,-1.0,0,64.42999999999999
583.0,0.0,0.0,523.0,1235.0,209.888,5.74,0,0,-1.0,2550.888,-1.0,0,63.58
524.7,0.0,58.3,523.0,1235.0,209.888,5.89,0,0,-1.0,2550.888,-1.0,0,62.475
466.4,0.0,116.6,523.0,1235.0,209.888,5.76,0,0,-1.0,2550.888,-1.0,0,65.45
408.1,0.0,174.9,523.0,1235.0,209.888,5.68,0,0,-1.0,2550.888,-1.0,0,59.5
524.7,58.3,0.0,523.0,1235.0,209.888,5.58,0,0,-1.0,2550.888,-1.0,0,61.199999999999996
466.4,58.3,58.3,523.0,1235.0,209.88799999999995,5.39,0,0,-1.0,2550.888,-1.0,0,69.27499999999999
408.1,58.3,116.6,523.0,1235.0,209.88800000000003,5.3,0,0,-1.0,2550.888,-1.0,0,56.949999999999996
466.4,116.6,0.0,523.0,1235.0,209.888,5.42,0,0,-1.0,2550.888,-1.0,0,62.9
466.4,116.6,58.3,523.0,1235.0,228.54399999999998,5.72,0,0,-1.0,2627.844,-1.0,0,57.8
530.7,174.9,0.0,523.0,1235.0,249.12,5.21,0,0,-1.0,2712.72,-1.0,0,59.5
598.0,0.0,180.0,915.0,934.0,350.1,0.0,0,0,3.25,2977.1,-1.0,0,36.0
440.0,110.0,0.0,714.0,917.0,176.0,7.43,0,0,-1.0,2357.0,-1.0,0,59.33
330.0,220.0,0.0,700.0,899.0,176.0,7.43,0,0,-1.0,2325.0,-1.0,0,51.765
220.0,330.0,0.0,686.0,881.0,176.0,6.67,0,0,-1.0,2293.0,-1.0,0,40.375
440.0,0.0,110.0,725.0,931.0,176.0,10.43,0,0,-1.0,2382.0,-1.0,0,63.834999999999994
330.0,0.0,220.0,722.0,928.0,176.0,10.0,0,0,-1.0,2376.0,-1.0,0,68.085
220.0,0.0,330.0,720.0,924.0,176.0,8.89,0,0,-1.0,2370.0,-1.0,0,66.38499999999999
